Time,Open,High,Low,Close,Volume,Volume
04/01/2019 02:00,3764.328151,3764.328151,3751.564018,3755.912371,2.24604781,8444.174382
04/01/2019 03:00,3759.960106,3788.262217,3753.908935,3779.992867,2.76125209,10423.14835
04/01/2019 04:00,3783.675486,3793.111065,3758.538682,3772.878944,4.957698,18712.21885
04/01/2019 05:00,3772.374724,3786.220499,3765.754338,3779.294031,2.13907455,8075.024831
04/01/2019 06:00,3777.996038,3792.804978,3773.278389,3785.872116,3.27729209,12401.23169
04/01/2019 07:00,3785.936293,3798.32515,3778.762177,3786.754679,2.55910757,9690.017862
04/01/2019 08:00,3785.255735,3800,3770.343697,3771.837886,4.40265203,16668.01352
04/01/2019 09:00,3774.591465,3776.303671,3752.952285,3763.508805,1.80281771,6790.017354
04/01/2019 10:00,3763.508805,3778.510843,3759.20097,3778.510843,2.8169949,10603.71934
04/01/2019 11:00,3768.88,3778.789724,3750.859176,3750.859176,1.65331666,6232.207868
04/01/2019 12:00,3756.294008,3765.109475,3743.755813,3753.767767,3.59946159,13507.33243
04/01/2019 13:00,3758.934817,3758.934819,3741.646639,3745.002125,1.9747231,7395.030262
04/01/2019 14:00,3745.002125,3751.524313,3706.665734,3717.519127,22.24996866,83202.79161
04/01/2019 15:00,3714.501073,3727.459092,3706,3722.820238,5.09481664,18962.16076
04/01/2019 16:00,3726.285686,3750,3715.602725,3745.915006,2.81021027,10471.27736
04/01/2019 17:00,3748.757759,3748.757759,3735.417386,3743.309678,3.55075084,13291.28474
04/01/2019 18:00,3743.309678,3746.444094,3732.399325,3732.401419,1.33438787,4990.236423
04/01/2019 19:00,3729.883541,3747.227506,3729.883541,3737.507864,1.15264224,4309.55634
04/01/2019 20:00,3730.911585,3781.708937,3728.422823,3763.896454,5.73433335,21596.71447
04/01/2019 21:00,3767.68497,3821.195343,3767.68497,3799.1568,7.47475517,28345.91929
04/01/2019 22:00,3801.186254,3812.483412,3780.164929,3790.717712,3.03881248,11528.00427
04/01/2019 23:00,3796.370648,3800.999996,3786.089795,3791.46126,0.40742333,1546.193594
05/01/2019 00:00,3789,3838.67454,3789,3808.4948,8.63284132,32927.87371
05/01/2019 01:00,3813.667012,3824.713401,3789.02454,3807.760396,5.52373141,21047.53857
05/01/2019 02:00,3804.325645,3820.447731,3804.325645,3811.751613,6.58576566,25137.22322
05/01/2019 03:00,3812.878592,3820.921364,3801.573433,3814.036103,2.88408953,10992.28569
05/01/2019 04:00,3813.34043,3825,3808.892144,3816.621425,1.94196136,7413.311386
05/01/2019 05:00,3816,3835.999998,3816,3830.568181,2.07021288,7917.496523
05/01/2019 06:00,3834.9717,3834.9717,3788.853325,3793.633201,6.98719801,26563.68123
05/01/2019 07:00,3800.831893,3805.899087,3786.324869,3786.570628,2.77622454,10530.34947
05/01/2019 08:00,3786.448735,3800.012855,3780.570628,3789.536049,3.13237653,11878.6014
05/01/2019 09:00,3795.980555,3796.8182,3786.184036,3791.973125,2.72690155,10344.20699
05/01/2019 10:00,3788.068002,3796.114042,3773.012986,3787.84959,4.79340467,18118.49044
05/01/2019 11:00,3789.240777,3810.067575,3789.240777,3805.839653,2.0477393,7783.585548
05/01/2019 12:00,3807.677891,3813.323057,3794.874798,3796.599759,3.78984704,14407.69712
05/01/2019 13:00,3797.114067,3801.599753,3781.095063,3790.999987,5.98495326,22694.09785
05/01/2019 14:00,3789.892735,3793.051416,3779.657787,3788.439509,3.47480297,13162.79784
05/01/2019 15:00,3788.439511,3811.724484,3788.378554,3788.378554,4.22918265,16063.5427
05/01/2019 16:00,3783.441228,3804.029811,3767.363834,3794.420668,4.15961991,15751.99579
05/01/2019 17:00,3797.772097,3804.77,3793.186495,3801.6136,1.4157376,5380.09923
05/01/2019 18:00,3801.6136,3812.537951,3795.663182,3806.757097,1.53905395,5854.519792
05/01/2019 19:00,3809.634967,3819,3793.879546,3807.020506,2.98457474,11369.84841
05/01/2019 20:00,3807.020504,3813.513683,3798.125166,3803.259294,1.95289503,7427.825246
05/01/2019 21:00,3803.259294,3815.066052,3796.375126,3801.66025,3.25285885,12381.22525
05/01/2019 22:00,3802.22543,3804.953147,3756.410862,3783.551722,8.28225912,31229.91743
05/01/2019 23:00,3783.264873,3784.056319,3768.810532,3772.156039,2.7047609,10219.78359
06/01/2019 00:00,3775.703265,3791.865366,3763.092286,3788,4.43471157,16749.16564
06/01/2019 01:00,3788,3791.865368,3765.293166,3765.458218,0.87138027,3292.882285
06/01/2019 02:00,3760.471466,3775.150448,3746.584563,3771.260843,2.94087149,11047.1229
06/01/2019 03:00,3771.260845,3776.523605,3765.769992,3769.207037,1.55388397,5859.511577
06/01/2019 04:00,3767.780585,3771.592096,3762.870379,3766.305904,1.43166911,5394.514662
06/01/2019 05:00,3766.305904,3782.65941,3766.305904,3775.926269,0.908177,3426.601955
06/01/2019 06:00,3776.765154,3780.501624,3775.926269,3775.926269,1.51690084,5727.92768
06/01/2019 07:00,3774.983695,3774.983695,3760.235762,3767.188431,0.59173886,2228.554574
06/01/2019 08:00,3764.6491,3770.614636,3761.42281,3770.614636,0.69655841,2624.041241
06/01/2019 09:00,3771.2078,3784.235057,3769.225165,3769.58574,1.12127264,4233.897814
06/01/2019 10:00,3775.397917,3807.903423,3769.028301,3798.238776,4.08006207,15499.70021
06/01/2019 11:00,3798.720007,3816.531284,3798.483778,3811.459973,2.3218092,8843.945835
06/01/2019 12:00,3815,3819,3788.212021,3791.509888,3.212108,12196.00448
06/01/2019 13:00,3788.305755,3809.999996,3787.739333,3797.528033,1.40860046,5352.955694
06/01/2019 14:00,3797.004334,3803.28,3795.789293,3801.023868,0.07699837,292.5844854
06/01/2019 15:00,3810,3824.999998,3801.79331,3811.10529,2.69885631,10298.68101
06/01/2019 16:00,3806.834039,3817.950718,3793.435721,3813.025263,1.69159539,6435.874029
06/01/2019 17:00,3818.763276,4018,3818.763276,4005,42.94739542,170391.7707
06/01/2019 18:00,4005,4023,3982.014005,3992.28,6.27966105,25110.47391
06/01/2019 19:00,3992.28,4013.909269,3990.204043,3999.638916,6.58633224,26343.17972
06/01/2019 20:00,3999.659964,4007.755635,3974.050608,3978.491219,4.5358552,18122.30204
06/01/2019 21:00,3974.144696,3983.521309,3953.848682,3961.812181,6.17333431,24548.74971
06/01/2019 22:00,3967.692325,3989.452844,3967.692325,3977.867037,1.68630757,6713.48764
06/01/2019 23:00,3975.660017,4007.287949,3964.220552,3988.471816,2.43555931,9740.238314
07/01/2019 00:00,3984.865903,4017.71888,3984.865903,4013.127535,5.73222388,22986.13128
07/01/2019 01:00,4012.685596,4012.685596,3969.637824,3990.746245,2.83331945,11322.17712
07/01/2019 02:00,3985.779073,3987.806123,3973.386118,3983.134035,0.33444147,1331.57598
07/01/2019 03:00,3984.698634,3997.981247,3984.434486,3990.816538,2.82953582,11285.02191
07/01/2019 04:00,3994.07147,3995.309086,3984.434489,3985.711726,2.04965811,8185.762262
07/01/2019 05:00,3978.266647,3994.81599,3975.732493,3991.016006,1.33987531,5347.516428
07/01/2019 06:00,3994.81599,4002.540548,3983,3992,10.05923066,40111.52934
07/01/2019 07:00,3987.721318,4002.233572,3986.464738,4002.233572,0.74068193,2957.355634
07/01/2019 08:00,3997.714017,4012.383583,3986.61639,4004.812758,5.97365595,23896.84025
07/01/2019 09:00,4012.974956,4012.974956,3927.799365,3956.202028,23.93054807,94755.4622
07/01/2019 10:00,3964.4,3998.109367,3958.457068,3962.020961,14.4642731,57515.22499
07/01/2019 11:00,3962.020961,3978.531639,3956.930256,3978.531639,1.24258031,4928.458252
07/01/2019 12:00,3972.566714,3978.781435,3960.683096,3961.65463,2.04396417,8108.233638
07/01/2019 13:00,3961.65463,3981.567346,3961.65463,3977.213715,1.50283612,5964.469836
07/01/2019 14:00,3977.213715,4003.856984,3974,3983.910894,5.09685708,20332.5624
07/01/2019 15:00,3985.382499,3987.031192,3966.837688,3973.80709,4.10527383,16351.41944
07/01/2019 16:00,3973.80709,3983.28134,3965.919451,3976.351956,2.30305598,9159.846169
07/01/2019 17:00,3976.062324,3988.892063,3947.460004,3974.242437,7.15334155,28369.71044
07/01/2019 18:00,3985.638552,3995.753748,3975.218863,3976.307301,2.7655019,11015.62158
07/01/2019 19:00,3981.5,3988.805986,3977.113546,3984.055664,0.73813431,2940.747006
07/01/2019 20:00,3985.896802,3988.57812,3962.14618,3966.294739,6.17448083,24553.77659
07/01/2019 21:00,3969.764248,3979.690522,3968.09164,3975,2.82383408,11217.00482
07/01/2019 22:00,3973.090822,3974.653625,3955.169527,3968.078679,2.97488528,11805.18582
07/01/2019 23:00,3962.09581,3978.624151,3958.826265,3972.264189,2.26417755,8999.721132
08/01/2019 00:00,3977.721738,3988,3973.511648,3983.020593,0.31621182,1258.150866
08/01/2019 01:00,3974.422438,3974.422438,3956.091484,3961.472677,1.88067436,7463.370129
08/01/2019 02:00,3961.47269,3968.793914,3925,3951.837959,4.19885814,16544.0086
08/01/2019 03:00,3945.000002,3956.36522,3942.092269,3945.708317,0.96443733,3810.502221
08/01/2019 04:00,3945.708317,3947.732199,3937.500515,3942.732197,1.6346297,6442.919238
08/01/2019 05:00,3945,3951.298089,3939.902604,3947.684235,4.78456528,18873.32159
08/01/2019 06:00,3944.962342,3960.92943,3941.133993,3960.92943,3.57540588,14132.64212
08/01/2019 07:00,3959.488758,3967.47592,3949.500357,3950.40217,0.97183602,3848.163147
08/01/2019 08:00,3952.495529,3973.88029,3949.500357,3959.913122,3.82520923,15168.26631
08/01/2019 09:00,3958.000002,3979.637203,3954.055656,3974.079646,3.73636394,14807.85052
08/01/2019 10:00,3975,3980,3961.588169,3980,1.58825558,6304.18282
08/01/2019 11:00,3980,4010.213111,3966.396162,4001.05419,5.04187313,20122.76845
08/01/2019 12:00,4001.05419,4005.731908,3988.831289,3990,32.14164123,128491.6506
08/01/2019 13:00,3991.883199,4034.352988,3990.000002,4022.686856,16.21729937,65025.09585
08/01/2019 14:00,4022.597729,4026.898161,4007.430858,4010.392394,3.01641864,12112.4228
08/01/2019 15:00,4012.171928,4061.280555,3989.529235,3998.980455,30.04332748,121070.8766
08/01/2019 16:00,3998.980455,4004.011189,3950.1111,3975.746497,12.7484752,50658.3091
08/01/2019 17:00,3974.407616,3985.902744,3958.355528,3965.826269,2.38068074,9456.105986
08/01/2019 18:00,3965.826269,3977.167381,3955.615087,3968.202034,2.86594969,11376.01185
08/01/2019 19:00,3968.202034,3984.333617,3957.886413,3978.370249,6.35790575,25239.41087
08/01/2019 20:00,3978.370249,3983.174125,3963.70747,3967.700401,1.14269594,4541.544739
08/01/2019 21:00,3967.700401,3975.413792,3961.302927,3961.302927,0.59197402,2350.590643
08/01/2019 22:00,3961.302927,3968.761708,3950.616662,3965,1.30031289,5151.647551
08/01/2019 23:00,3969.233464,3972.357005,3948.23637,3956.635321,5.89391995,23342.8824
09/01/2019 00:00,3953.740659,3981.697812,3943.661962,3956.069345,3.56465656,14134.9472
09/01/2019 01:00,3956.196809,3998.576385,3940,3985.576522,4.83110219,19160.9663
09/01/2019 02:00,3992.539152,3998.185459,3976.082399,3980.831646,0.49167532,1959.429025
09/01/2019 03:00,3977.207529,3991.916279,3975.919204,3976.792995,1.22604504,4890.370077
09/01/2019 04:00,3980.919204,3996.403156,3980.919204,3990.318935,4.52540635,18042.57004
09/01/2019 05:00,3994.51055,3994.51055,3981.634642,3987.666513,0.46336319,1848.195299
09/01/2019 06:00,3987.811302,3992.242774,3976.041174,3987.548452,4.71122939,18751.34444
09/01/2019 07:00,3989.999998,3996.501798,3984.406181,3988.878385,6.20735447,24778.40838
09/01/2019 08:00,3982.38305,3990.399207,3974.216307,3986.276387,0.47286265,1883.367749
09/01/2019 09:00,3986.09436,3995.747689,3974.931492,3974.931492,2.21797858,8836.498159
09/01/2019 10:00,3973.721958,3994.06091,3973.721958,3984.488338,2.10357061,8384.483633
09/01/2019 11:00,3986.276908,3999.999999,3979.166828,3988.891078,4.92066201,19656.70996
09/01/2019 12:00,3986.407073,3989.30014,3961.685372,3974.88838,1.76973938,7040.61731
09/01/2019 13:00,3974.88838,3974.88838,3954.973937,3971.799367,10.18617355,40423.55948
09/01/2019 14:00,3969.084592,3969.084592,3949,3949,3.75697375,14876.86379
09/01/2019 15:00,3949,3966.899505,3949,3953.595436,1.89199478,7485.732677
09/01/2019 16:00,3953.595436,3974.88838,3951.277029,3962.465208,2.90619544,11536.9032
09/01/2019 17:00,3963.277985,3967.499478,3955.523449,3965,1.69150942,6698.237684
09/01/2019 18:00,3966.288624,3972.144963,3960.294756,3970,2.67775634,10627.98202
09/01/2019 19:00,3967.190431,3974.88838,3964.663073,3974.88838,6.44176757,25573.13163
09/01/2019 20:00,3974.88838,3974.88838,3960.473887,3968.474035,1.85977631,7381.667296
09/01/2019 21:00,3967.366317,3987.392683,3957.288661,3969.042259,5.25079373,20855.91913
09/01/2019 22:00,3962.938728,3977.176287,3960.464808,3967.48047,1.98807328,7888.862644
09/01/2019 23:00,3970.567939,3974.48392,3961.727408,3967.16117,0.31801377,1262.188822
10/01/2019 00:00,3962.210833,3986.5,3962.210833,3986.5,1.60609433,6389.983172
10/01/2019 01:00,3982.884629,3987.392683,3976.419035,3979.468802,2.59786177,10349.46846
10/01/2019 02:00,3984.941472,3984.941472,3970.107708,3977.020562,0.87791698,3491.767659
10/01/2019 03:00,3977.020562,3985.446263,3971.951111,3974.305889,1.15918427,4615.729425
10/01/2019 04:00,3979.844451,3991.207,3973.689997,3991.207,4.99967877,19909.23091
10/01/2019 05:00,3991.207,3995.174297,3982.76591,3991.130155,4.85320582,19362.44544
10/01/2019 06:00,3991.762249,3991.763039,3729.589362,3780.535325,73.8857815,282448.9776
10/01/2019 07:00,3780.535325,3787.664662,3753.258123,3780.501653,22.27131359,84021.13595
10/01/2019 08:00,3774.664259,3781.720582,3754.250496,3763.147345,10.34300582,38996.55361
10/01/2019 09:00,3763.147343,3764.011768,3716.673065,3740.620205,14.76578901,55343.30921
10/01/2019 10:00,3738.71546,3750.980584,3734.019653,3737.033941,8.19379441,30665.77198
10/01/2019 11:00,3736.937072,3746.30577,3722.847964,3735.027294,8.49957592,31740.66801
10/01/2019 12:00,3741.217871,3746.608814,3721.902876,3729.419652,7.05363654,26341.76391
10/01/2019 13:00,3728.39177,3729.660063,3707.837181,3727.171887,23.17380045,86197.96554
10/01/2019 14:00,3723.47789,3730.614315,3714.626559,3724.761557,6.73214714,25055.18973
10/01/2019 15:00,3722.75492,3736.188423,3714.160336,3727.67284,9.65433413,35976.29224
10/01/2019 16:00,3728.953885,3728.953885,3542.476124,3586.555547,83.56374154,300673.7588
10/01/2019 17:00,3581.86523,3582,3563.718758,3572.211917,10.84870267,38735.81846
10/01/2019 18:00,3571.725081,3577.303364,3561.686519,3569.457112,3.07676592,10978.75606
10/01/2019 19:00,3572.664321,3604.419221,3538.410921,3595.875066,12.6883713,45453.65277
10/01/2019 20:00,3594.377565,3605,3579.00851,3585.398972,4.42318327,15895.22817
10/01/2019 21:00,3577.63708,3594.581252,3572.258073,3584.102624,2.78072443,9964.831159
10/01/2019 22:00,3582.728138,3590.346846,3576.974391,3586.123806,4.74229313,17002.12042
10/01/2019 23:00,3587.480375,3599.430979,3579.167184,3582.995912,3.18229164,11422.80729
11/01/2019 00:00,3582.670179,3613.209997,3563.188,3608.58837,7.65787451,27464.74719
11/01/2019 01:00,3603.479277,3610.998617,3587.489494,3594.539062,1.87495022,6737.964747
11/01/2019 02:00,3593.42462,3600.006916,3575.84621,3582.490912,3.83241965,13754.81828
11/01/2019 03:00,3582.721142,3589.096353,3567.555214,3585.500198,2.27999936,8163.299254
11/01/2019 04:00,3577.630483,3582.15307,3547.492978,3564.156074,6.52695499,23216.37744
11/01/2019 05:00,3564.156074,3574.052633,3559.378946,3572.688349,2.00003967,7133.894779
11/01/2019 06:00,3570.226959,3588.008052,3567.847583,3581.582999,6.0981403,21833.87932
11/01/2019 07:00,3588.332467,3598.463191,3580,3590.436988,2.61082545,9370.091497
11/01/2019 08:00,3592.257725,3633.296418,3592.072174,3602.956657,8.59716274,31041.31207
11/01/2019 09:00,3602.956657,3610.362506,3587.011138,3587.011138,9.6557431,34778.46057
11/01/2019 10:00,3585.900703,3596.668483,3567,3588.465143,6.91527859,24786.91551
11/01/2019 11:00,3588.465143,3594.750311,3580.683842,3590.261965,3.53500998,12689.22968
11/01/2019 12:00,3591.46587,3592.662546,3574.59729,3588.049171,2.75555492,9867.025878
11/01/2019 13:00,3587.812968,3592.174461,3567.694425,3570.216011,2.89064921,10354.4888
11/01/2019 14:00,3574.325643,3612.764348,3574.325643,3597.032293,9.97513318,35915.05301
11/01/2019 15:00,3593.357662,3613.630193,3586.476127,3588.968948,1.86236347,6706.988306
11/01/2019 16:00,3587.718677,3613.008576,3583.973988,3604.127414,21.17580431,76263.49646
11/01/2019 17:00,3603.747388,3613.486337,3596.983622,3602.222905,1.98959019,7172.126155
11/01/2019 18:00,3603.998529,3611.877653,3593.16995,3608.523368,2.89941894,10446.68474
11/01/2019 19:00,3603.048006,3615.604524,3601.432155,3606.897425,2.45966522,8878.810784
11/01/2019 20:00,3606.589593,3621.164919,3605.911044,3607.920218,5.97138306,21565.23181
11/01/2019 21:00,3607.920216,3647.694494,3600.159578,3600.159578,5.87622292,21283.99442
11/01/2019 22:00,3599.485031,3601.849922,3572.902834,3577.099393,1.56518723,5624.487582
11/01/2019 23:00,3577.099393,3612.118977,3532.298156,3601.765191,21.55833093,76978.58094
12/01/2019 00:00,3601.765191,3615.341123,3590.245782,3602.479631,4.20528111,15164.51683
12/01/2019 01:00,3597.29783,3600.994168,3563.944363,3592.34568,7.34088227,26318.31331
12/01/2019 02:00,3588.818498,3599.049097,3579.599238,3592.765994,1.77251283,6367.895338
12/01/2019 03:00,3592.765995,3601.558275,3589.958582,3597.616622,2.95564216,10627.81676
12/01/2019 04:00,3597.616635,3600.054846,3587.0059,3587.005904,0.92580555,3328.826752
12/01/2019 05:00,3587.00591,3601.549977,3585.774406,3590.774406,0.52049767,1868.65937
12/01/2019 06:00,3590.774406,3594.074334,3569.678484,3569.678484,2.46009581,8799.122038
12/01/2019 07:00,3573.270432,3585.290311,3570.561414,3585.290311,2.72718711,9747.704712
12/01/2019 08:00,3584.749667,3584.749667,3568.152622,3576.205758,0.7824218,2802.245121
12/01/2019 09:00,3571.205766,3582.528625,3560.767534,3578.069778,5.07690168,18149.99232
12/01/2019 10:00,3576.358784,3586.730744,3575.203203,3580.371309,3.87926366,13897.27491
12/01/2019 11:00,3578.243043,3579.210959,3566.679997,3572.987225,1.17162589,4184.734979
12/01/2019 12:00,3568.096374,3606.974991,3536.275592,3587.288475,5.78055567,20677.35628
12/01/2019 13:00,3592.038119,3593.193853,3573.364857,3584.66521,1.16463939,4171.808908
12/01/2019 14:00,3587.104126,3594.393648,3581.878801,3589.774786,2.97552599,10673.58625
12/01/2019 15:00,3589.828756,3594.330581,3584.386597,3589.386599,0.58221042,2088.180259
12/01/2019 16:00,3593.305566,3598.738362,3585.073556,3585.350472,6.99357959,25120.58532
12/01/2019 17:00,3587.120701,3602.171457,3575.937614,3593.274508,3.34122152,11986.89601
12/01/2019 18:00,3593.250243,3600,3574.374035,3591.786155,0.80924407,2905.57709
12/01/2019 19:00,3587.676309,3598.832666,3584.496789,3589.971086,0.56552758,2030.898446
12/01/2019 20:00,3589.489608,3599.548556,3585.286805,3593.244992,1.77241003,6365.340806
12/01/2019 21:00,3592.828511,3603.321339,3585.33024,3590.406623,2.61294143,9385.060559
12/01/2019 22:00,3596.654004,3610,3569.452323,3580.510549,7.54571588,27093.47365
12/01/2019 23:00,3579.686696,3591.421254,3568.541344,3588.336328,3.16561824,11338.12897
13/01/2019 00:00,3586.944215,3588.427611,3566.823584,3569.384258,2.54705545,9112.936379
13/01/2019 01:00,3569.395675,3576.740543,3564.320483,3568.216545,1.77361627,6334.096345
13/01/2019 02:00,3572.266957,3586.84792,3568.002532,3586.84792,1.90796823,6822.521193
13/01/2019 03:00,3586.84792,3592.938051,3584.550656,3590.959028,1.55039048,5565.630552
13/01/2019 04:00,3593.857911,3598.287066,3584.266412,3586.288163,0.62371725,2239.154327
13/01/2019 05:00,3584.266415,3589.785679,3574.054255,3585.424365,1.31119673,4693.419714
13/01/2019 06:00,3580.700249,3584.016743,3575.673913,3582.01781,0.3121274,1117.151159
13/01/2019 07:00,3581.045057,3585.857471,3578.195223,3578.894661,0.40477548,1450.768422
13/01/2019 08:00,3584.704548,3590.390064,3573.979753,3573.979753,3.59227354,12874.44548
13/01/2019 09:00,3579.206466,3590.463302,3572.72478,3584.58052,1.38939593,4973.404525
13/01/2019 10:00,3583.542878,3588.917292,3579.943415,3586.819786,0.09940406,356.3597258
13/01/2019 11:00,3581.800891,3589.955062,3581.800891,3587.657544,0.49444154,1771.844361
